ensembl_gene_id	d0_A_Rep1	d0_A_Rep2	d0_A_Rep3	d0_A_Rep4	d0_Y_Pax7_Rep1	d0_Y_Pax7_Rep2	d0_Y_Pax7_Rep3	d0_Y_Rep1	d0_Y_Rep2	d0_Y_Rep3	d0_Y_Rep4	d1_A_Rep1	d1_A_Rep2	d1_Y_Rep1	d1_Y_Rep2	d1_Y_Rep3	d3_A_Rep1	d3_A_Rep2	d3_Y_Rep1	d3_Y_Rep2	d3_Y_Rep3	d5_A_Rep1	d5_A_Rep2	d5_Y_Rep1	d5_Y_Rep2	d7_A_Rep1	d7_A_Rep2	d7_A_Rep3	d7_A_Rep4	d7_Y_Rep1	d7_Y_Rep2	d7_Y_Rep3	d7_Y_Rep4
ENSMUSG00000000392	2.44625623	2.485426827	2.241840184	2.604071324	2.23572706	5.628190335	4.055716264	4.462706751	4.676944359	3.657640005	4.224966365	2.3950628	2.403267722	3.349082146	3.13422094	4.601102203	1.90303827	1.807354922	2.080657663	2.263034406	2.147306699	4.262282806	4.27351589	5.013015536	5.032100843	4.458119481	4.496973581	3.713695815	3.745237332	4.655351829	5.099295204	3.641546029	4.100136671
ENSMUSG00000000394	0	0.070389328	0.084064265	0	0	0.910732662	0.028569152	0	0	0.475084883	0.214124805	0.35614381	0.070389328	1.748461233	1.280956314	0.150559677	0	0	0	0	0.042644337	0	0	0.111031312	0.263034406	0	0	0	0.250961574	0.028569152	0.250961574	0	0
ENSMUSG00000000399	6.775445674	6.741871424	5.574707046	5.524189078	6.570007463	6.189033824	6.270342053	6.506525779	6.502871575	6.672283894	6.592008461	6.911691582	6.890689878	5.916715481	6.01189812	7.220039684	7.714451602	7.56285296	7.99859043	7.923268053	7.786596362	6.252286971	6.16711703	7.264348763	7.17462613	6.421559945	6.442943496	6.141800612	5.911931212	7.317050764	6.911332062	6.555202634	6.563920775
ENSMUSG00000000402	2.443606651	2.408711861	1.49057013	0.895302621	0	4.027684877	4.052241981	3.590961241	4.504620392	3.559491813	3.881664619	1.682573297	1.835924074	1.232660757	1.90303827	0.613531653	0.678071905	0.659924558	1.169925001	1.111031312	1.15704371	3.7322692	3.613531653	2.150559677	2.13093087	0.831877241	0.887525271	0.310340121	1.280956314	1.632268215	2.060047384	0.555816155	0
ENSMUSG00000000409	1.867896464	1.875780063	1.459431619	1.292781749	1.10433666	2.761285273	2.195347598	1.454175893	0.941106311	0.604071324	1	0.933572638	1.220329955	1.50589093	1.584962501	1.761285273	0.687060688	0.555816155	0.731183242	0.90303827	0.50589093	1.718087584	1.735522177	0.748461233	1.056583528	1.257010618	1.389566812	0.992768431	0.411426246	0.847996907	1.589763487	0.333423734	1.669026766
ENSMUSG00000000411	0	0	0	0.150559677	0	0.111031312	0.028569152	0	0	0	0	0.084064265	0	0	0	0.042644337	0	0	0.028569152	0.042644337	0.014355293	0	0	0	0	0	0	0.070389328	0.432959407	0.150559677	0.422233001	0	0
ENSMUSG00000000416	1.704871964	2.063502942	1.929790998	2.09423607	1.475084883	2.017921908	2.72900887	1.682573297	2.477677328	1.906890596	2.003602237	1.604071324	1.613531653	0.565597176	1.021479727	1.195347598	0.40053793	0.695993813	0.495695163	0.422233001	0.50589093	1.641546029	1.613531653	0.970853654	0.622930351	0.97819563	1	1.124328135	1.454175893	1.526068812	2.46727948	0.097610797	0.704871964
ENSMUSG00000000420	2.750606505	2.897240426	5.578938713	5.607330314	4.63691458	5.623515741	5.777419716	5.345893086	5.09212285	4.442943496	4.996388746	5.838195439	5.797012978	4.578334949	4.292045492	4.360364277	3.139142019	4.976821852	3.099295204	3.073820233	4.986865972	3.901108243	3.888499736	3.155425432	3.40053793	5.066950244	5.093813673	5.795195491	5.832890014	5.147713722	5.024585638	5.961160258	5.936873462
ENSMUSG00000000435	4.668459557	4.570462931	6.452694264	6.250582665	5.416164165	2.545968369	0.454175893	1.416839742	4.893362211	5.057883449	4.48864354	5.946496941	5.311430456	5.889716892	5.415150205	6.537296067	4.754887502	4.574101508	5.177519203	5.270155139	4.793375711	1.618238656	1.599317794	6.802193217	6.856612273	5.478648295	5.421559945	6.862575371	6.773996325	6.110196178	4.377123749	6.258141996	6.44145028
ENSMUSG00000000439	3.217230716	3.385431037	3.771885579	4.116031993	3.85698569	3.671293372	3.7322692	3.29130886	4.10433666	4.19061486	3.928844037	3.915520901	4.078951341	3.663344619	3.612352499	3.63691458	4.106013238	4.193771743	4.218781168	4.218781168	4.242602506	3.607626221	3.813524689	4.09592442	4.008092421	3.329123596	3.517275693	3.371558863	3.906890596	3.710393192	4.053980168	4.332707934	2.347665656
ENSMUSG00000000440	2.021479727	1.933572638	1.427606173	1.82374936	2.646162657	3.977279923	4.759155834	4.675251386	2.914564523	1.687060688	3.547203025	2.111031312	1.895302621	1.811471031	1.996388746	3.166715445	1.367371066	1.871843649	1.028569152	0.82374936	1.550900665	3.818646083	3.836934011	1.521050737	1.448900951	1.739848103	1.709290636	1.475084883	0.97819563	1.887525271	2.007195501	0.695993813	1.722466024
ENSMUSG00000000441	5.025471815	4.970393538	6.443606651	6.253989266	6.473786912	5.777945671	5.841721581	6.016808288	6.793765857	6.54565954	6.479941901	6.138323004	6.253422058	6.827819025	6.667892125	6.306881946	6.23572706	6.422569411	6.615004242	6.610729587	6.787118983	5.419201774	5.39848719	6.534497434	6.474436043	6.358783048	6.454011343	6.486714373	6.525285887	6.099084761	6.383013015	6.62058641	6.866042497
ENSMUSG00000000486	1.673556424	1.871843649	1.575312331	1.521050737	1.137503524	3.073820233	2.615887074	2.039138394	1.555816155	1.333423734	1.613531653	2.014355293	1.867896464	1.700439718	1.752748591	1.448900951	0.555816155	0.790772038	1.23878686	1.263034406	1.097610797	1.847996907	1.799087306	1.182692298	0.963474124	1.257010618	0.895302621	0.632268215	0.782408565	1.422233001	2.13093087	1.726831217	1.5360529
ENSMUSG00000000489	0.956056652	0.847996907	1.176322773	2.283921772	1.952333566	2.289834465	3.019701914	1.344828497	0.23878686	1.042644337	1	1.627606838	1.49057013	0.641546029	0.97819563	1.97819563	1.5360529	2.66448284	1.526068812	1.416839742	3.173127433	1.765534746	1.748461233	1.333423734	1.298658316	1.66448284	1.761285273	1.887525271	1.650764559	1.03562391	1.956056652	0.35614381	1.989139007
ENSMUSG00000000530	2.508428653	2.555816155	3.472487771	4.093391153	2.897240426	5.264911693	5.76897825	4.56193706	2.195347598	3.669026766	3.772941338	3.411426246	3.163498732	2.771885579	3.243364426	3.112700133	1.922197848	2.23572706	2.280956314	1.922197848	1.778208576	6.227664073	6.242411963	3.125981654	3.283921772	3.135863165	3.286881148	3.260025656	3.264536431	2.680324357	3.531069493	2.560714954	2.698218478
ENSMUSG00000000531	3.422233001	3.476381688	4.332707934	4.777682717	3.999098034	4.811471031	4.683134985	2.56315813	3.538538164	4.493775408	3.844988157	4.283180979	3.988230223	4.485426827	4.316869805	3.174725988	1.321928095	3.419538892	1.575312331	1.580145484	3.854993017	3.247927513	3.106013238	1.691534165	1.739848103	3.361768359	3.539779192	3.554588852	4.412104045	3.218781168	3.552131108	3.329123596	3.189033824
ENSMUSG00000000532	0.526068812	0.495695163	0.50589093	0.475084883	0.887525271	0.765534746	0.650764559	0.555816155	0.526068812	0.622930351	0.584962501	0.422233001	0.263034406	0.59454855	0.432959407	0.475084883	0.298658316	0.411426246	0.250961574	0.214124805	0.389566812	0.443606651	0.263034406	0.5360529	0.310340121	0.613531653	0.613531653	0.82374936	0.695993813	0.389566812	0.687060688	0.275007047	0.176322773
ENSMUSG00000000538	2.847996907	2.839959587	6.129076903	6.294436954	4.089159132	4.882643049	5.117695043	2.003602237	2.604071324	4.286881148	3.468583317	4.728464765	4.505255801	5.11727946	5.364572432	2.855989697	4.032100843	3.343407822	3.812498225	3.739848103	3.114367025	4.843983844	4.805292456	4.247927513	4.234961095	4.955126781	4.987775616	5.133810091	5.464014725	3.735522177	5.075532631	5.012568674	4.102658131
ENSMUSG00000000544	0	0	0.189033824	0	0	0	0	0.189033824	0	0	0.070389328	0	0	0	0	0.014355293	0.124328135	0.163498732	0.23878686	0.111031312	0	0	0	0	0.070389328	0	0	0	0	0	0	0	0
ENSMUSG00000000552	0.485426827	0.613531653	2.622930351	2.364572432	2.456806149	3.690417096	2.459431619	1.084064265	0.263034406	1.084064265	0.918386234	1.613531653	1.50589093	1.613531653	1.575312331	1.389566812	0.855989697	0.815575429	1.028569152	1.124328135	0.839959587	1.23878686	1.521050737	1.22650853	1.3950628	1.555816155	1.700439718	1.970853654	1.887525271	1.042644337	1.650764559	1.516015147	1.963474124
ENSMUSG00000000555	1.769771739	1.608809243	4.336283388	4.399854674	5.199279721	5.737686761	5.323009711	3.552131108	3.153805336	3.35614381	3.385431037	4.911691582	4.792334806	6.144862143	5.680042993	3.651912745	4.139142019	3.998195503	4.462052319	4.445594291	4.225737653	5.560103513	5.49217366	4.7473874	4.768713657	6.239168879	6.287065907	4.845490051	4.993221467	3.744161096	4.811984719	5.742545234	5.63343121
ENSMUSG00000000560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014355293	0	0	0.124328135	0.124328135	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000561	5.115199749	5.028127082	5.677226328	5.516645558	5.962549023	4.367371066	4.126807703	4.205548911	6.108106224	5.472487771	5.397802962	6.374865602	6.217036793	6.77148947	6.469071952	5.860466259	6.937462101	6.9185055	6.628190335	6.570007463	6.672849602	4.187451054	4.13996057	6.451870479	6.48864354	6.150153455	6.233811384	6.094869433	6.185271906	6.49441561	5.330916878	6.456806149	6.250582665
ENSMUSG00000000562	0	0	0	0	0	0.933572638	0.163498732	0.485426827	0	0	0.176322773	0	0	0	0	0.111031312	0.056583528	0	0.111031312	0.056583528	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000563	8.659853221	8.691429476	7.239741718	6.901832306	8.378771701	7.469560422	7.442445929	8.021868332	8.144556282	7.735183667	7.949593293	8.168772389	8.196331634	7.653704957	7.597680144	8.827755524	9.257647127	9.145040532	9.369204723	9.424229287	9.212082911	7.616254761	7.598424761	8.706772271	8.712011046	7.959248521	7.941869254	7.942397208	7.788098387	8.772281579	8.074355576	8.246075499	8.178615059
ENSMUSG00000000567	2.166715445	2.289834465	4.448900951	4.797012978	5.122258568	3.007195501	1.735522177	1.275007047	2.851998837	3.672425342	2.996388746	4.203984166	4.280956314	4.305240966	4.101818134	4.277984747	5.152589069	4.853995647	5.028127082	5.056149961	4.595742339	2.241840184	2.275007047	4.796493929	4.857483428	6.415150205	6.412442825	5.332707934	5.196134881	4.675815931	3.828834649	4.63343121	5.205548911
ENSMUSG00000000568	4.586164246	4.43629512	6.426264755	6.504143652	7.053002696	6.085339669	6.118941073	3.811471031	5.000450772	4.57167681	4.512226887	7.887281552	7.900444199	6.777156666	6.010108453	4.518535139	3.975446766	6.285217246	3.589763487	3.669026766	6.334317985	2.707082992	2.650764559	2.819668183	2.992768431	5.190219764	5.17951105	7.368157204	7.114991613	6.429615964	5.585563498	7.755021079	7.481960843
ENSMUSG00000000579	2.801158656	2.821710215	2.321928095	2.364572432	2.403267722	1.867896464	1.427606173	1.500802053	2.310340121	1.925999419	1.700439718	1.718087584	1.855989697	2.957914599	2.361768359	2.381283373	1.82374936	2.140778656	2.114367025	2.266036894	1.956056652	1.709290636	1.378511623	2.386810946	2.510961919	2.289834465	2.327687364	2.114367025	1.959770155	3.649615459	2.927896454	2.63691458	2.257010618
ENSMUSG00000000581	5.859472667	5.615298579	4.329841177	4.234194723	4.669026766	5.244125943	5.247168	5.459103696	5.167919866	4.862947248	5.165911939	5.275752049	5.349436052	4.518535139	4.612942196	5.79363582	5.922911406	5.320845668	5.899659026	5.909773104	5.417515003	5.29351763	5.204375511	5.718635616	5.689858236	5.19298317	5.132576843	4.496973581	4.521050737	5.853247167	5.531381461	5.106432078	4.802193217
ENSMUSG00000000594	5.048759312	4.997292408	4.907371414	5.073391816	3.552131108	6.243364426	5.292781749	5.486714373	5.112283109	5.459103696	5.402585758	3.972692654	4.11353382	4.602290585	4.941575862	5.317955218	3.621758857	3.714795011	3.249445341	3.292781749	3.283921772	5.437627248	5.428611418	4.510329019	4.442280035	4.146492307	4.119356177	3.986410935	4.075532631	4.446917865	4.865918815	3.715893371	3.704871964
ENSMUSG00000000600	2.596935142	2.709290636	4.450221496	4.139142019	4.289834465	4.000901403	4.362469889	3.888499736	4.558267634	3.3305584	3.922197848	4.367371066	4.370164281	4.408032466	4.271276259	4.047887329	3.789729251	3.500802053	4.055716264	4.209453366	3.63343121	3.737686761	3.807354922	4.732811872	4.682011391	4.873813198	4.879705766	4.951401292	4.659924558	4.682011391	4.674121633	5.137093609	5.279471296
ENSMUSG00000000605	4.437627248	4.393004257	6.505255801	6.273142859	5.670160514	5.901349638	5.716990894	4.636334602	5.15704371	6.178714641	5.559797696	5.607922067	5.824767853	5.950001749	5.916237768	5.68116812	4.867402306	5.122672719	4.880685525	4.949534933	5.258895755	5.350497247	5.389566812	5.578938713	5.607626221	5.897240426	5.899900664	6.137913322	6.241268177	5.850999395	6.208478242	6.087674987	6.165309016
ENSMUSG00000000606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000617	0	0	0	0	0	0.014355293	0	0	0	0.014355293	0.014355293	0	0	0	0.014355293	0.028569152	0	0	0	0	0	0	0	0	0	0	0	0.028569152	0	0	0	0	0
ENSMUSG00000000627	0.411426246	0.40053793	2.618238656	2.459431619	1.124328135	0.526068812	0	0.070389328	0.014355293	0.713695815	0.344828497	2.03562391	1.918386234	1.871843649	1.427606173	0.98550043	1.021479727	0.895302621	0.669026766	0.879705766	0.613531653	0.695993813	0.790772038	0.782408565	0.748461233	1.831877241	2.13093087	1.906890596	1.722466024	1.214124805	0.992768431	1.875780063	0.739848103
ENSMUSG00000000628	4.437627248	4.56193706	3.025028794	3.084064265	4.701549057	4.306699707	2.648465443	2.782408565	2.754887502	2.916476644	2.837943242	4.031218731	3.957914599	4.95930649	4.477677328	4.231125158	3.215678597	3.228049048	2.927896454	2.811471031	2.646162657	3.71259578	3.432959407	3.142413438	3.217230716	4.602290585	4.57167681	4.572889668	4.347665656	4.0721058	3.161887682	4.806839582	3.919340082
ENSMUSG00000000631	2.744161096	2.797012978	4.492494152	4.634012356	2.613531653	3.397802962	3.983677695	2.244887059	1.773996325	3.269033146	2.669026766	3.35614381	2.792855352	3.3950628	3.260025656	3.374343989	2.883620816	3.624100895	3.69265037	3.646162657	4.333423734	3.173127433	2.859969548	3.030336078	2.87774425	4.150559677	4.157852169	4.666756592	4.511594542	3.264536431	2.969012308	3.659924558	3.514753498
ENSMUSG00000000632	0.176322773	0.22650853	0	0.40053793	0.389566812	0.575312331	0.604071324	0.201633861	0	0.124328135	0.124328135	0.042644337	0.097610797	0.298658316	0.40053793	0.23878686	0	0	0.028569152	0.042644337	0.097610797	0.678071905	0.831877241	0.070389328	0.042644337	0.014355293	0	0.042644337	0.310340121	0	0	0	0
ENSMUSG00000000673	0.632268215	0.613531653	0.275007047	0.464668267	0	2.469885976	0.613531653	1.03562391	0	0.014355293	0.432959407	0.23878686	0	0.150559677	0.070389328	0.669026766	0.042644337	0	0.056583528	0.084064265	0.176322773	0.847996907	0.807354922	0.286881148	0.23878686	0	0	0	0	0	0	0	0
ENSMUSG00000000682	0.443606651	0.214124805	0	0.687060688	1.565597176	7.469479022	5.280585203	6.608513578	0	0.575312331	5.053545818	3.663344619	3.23572706	0	0.042644337	6.826802684	3.614709844	3.454175893	3.145677455	3.211012193	3.033863452	6.273702369	6.292045492	4.447579197	4.718087584	2.422233001	1.974529312	0.286881148	0	2.087462841	1.659924558	0	1.244887059
ENSMUSG00000000686	0.687060688	0.344828497	0.35614381	1.416839742	0	1.432959407	0.659924558	0.731183242	0.650764559	0.948600847	0.807354922	0.910732662	0.790772038	0.632268215	0.739848103	1.169925001	0.604071324	1.15704371	0.378511623	0.389566812	0.765534746	0.40053793	0.432959407	0.575312331	0.765534746	0.622930351	0.432959407	0.956056652	0.604071324	1	0.464668267	0.678071905	1.321928095
ENSMUSG00000000690	0.632268215	0.748461233	0.137503524	0.555816155	0.516015147	0.622930351	0.90303827	0.495695163	0	0.23878686	0.286881148	0.201633861	0.310340121	0.443606651	0.485426827	0.263034406	0.028569152	0.056583528	0.097610797	0.042644337	0.014355293	1.021479727	1.176322773	0.097610797	0.163498732	0.150559677	0.201633861	0.275007047	0.575312331	0.214124805	0.40053793	0	0
ENSMUSG00000000693	2.432959407	2.310340121	3.911691582	4.139142019	1.790772038	4.897240426	4.69265037	3.782408565	3.121015401	4.793895883	4.203201156	4.601696516	4.799605422	3.368768349	3.911691582	3.673556424	3.033863452	3.263034406	3.119356177	3.161887682	3.218781168	5.050501697	5.048759312	4.007195501	4.029452886	3.939226578	4.005399988	3.385431037	3.733354341	4.137503524	4.61999983	3.012568674	3.581351247
ENSMUSG00000000701	0	0	0	0	0.084064265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028569152	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000706	0	0	0.028569152	0	0.847996907	0	0	0.014355293	0	0.097610797	0.042644337	0	0	0	0	0.028569152	0.028569152	0.084064265	0	0	0	0	0	0.111031312	0.042644337	0.124328135	0.124328135	0	0	0	0.014355293	0	0
ENSMUSG00000000708	2.987320866	2.887525271	3.201633861	3.638073837	3.22650853	3.080657663	3.211012193	2.737686761	4.008988783	2.983677695	3.279471296	2.587364991	2.989139007	3.129283017	3.377123749	2.731183242	1.50589093	2.080657663	1.541019153	1.448900951	2.039138394	2.629939409	2.625270489	2.961623328	2.286881148	3.007195501	2.891419187	2.801158656	2.942983598	3.161887682	2.897240426	2.904965719	3.768713657
ENSMUSG00000000711	1.23878686	1.378511623	4.696550301	4.559491813	3.931683057	4.37086174	4.678071905	2.198494154	3.422233001	2.550900665	2.748461233	3.778208576	3.753818443	3.566815154	3.685940148	1.454175893	3.22342255	2.361768359	3.613531653	3.589763487	2.488000771	3.606442228	3.529820947	3.23878686	3.174725988	3.538538164	3.463360886	4.329841177	4.140778656	1.659924558	3.160274831	4.038260575	3.724650272
ENSMUSG00000000724	0.097610797	0.056583528	0.111031312	0	0.028569152	0	0	0	0.097610797	0	0.028569152	0	0.056583528	0	0	0.056583528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028569152	0	0
ENSMUSG00000000730	0	0	0	0	0	0.82374936	0.59454855	0.90303827	0.604071324	0.014355293	0.516015147	0.176322773	0.028569152	0.163498732	0.201633861	0.097610797	0.275007047	0.298658316	0	0	0	0.367371066	0.748461233	0	0	0.084064265	0.111031312	0	0	0	0.214124805	0	0
ENSMUSG00000000731	0	0	0	0	0	0.286881148	0	0	0	0.028569152	0.014355293	0	0	0	0	0	0	0	0	0	0	0	0	0.042644337	0	0	0	0	0	0	0	0	0
ENSMUSG00000000732	0.879705766	0.98550043	2.671293372	2.6622055	1.427606173	3.937344392	3.008988783	2.13422094	2.263034406	2.121015401	2.169925001	1.691534165	1.584962501	2.763411574	2.680324357	1.056583528	1.214124805	1.280956314	0.82374936	0.782408565	0.454175893	2.707082992	2.464668267	0.59454855	0.659924558	0.695993813	0.790772038	0.565597176	1.641546029	0.731183242	1.40053793	0.650764559	1.86393845
ENSMUSG00000000738	4.329123596	4.28169825	5.46727948	5.451540833	4.13996057	4.59812696	4.746850183	4.445594291	4.09423607	4.757556689	4.523561956	5.148934105	5.125155131	4.319762428	4.572889668	5.23878686	5.711219557	6.045486656	5.697106574	5.66106548	6.065873847	4.874305166	4.808899839	5.335211682	5.34553831	5.308521062	5.322288724	5.267910281	5.415150205	5.115199749	5.545350645	5.155425432	5.575614878
ENSMUSG00000000739	2.472487771	2.90303827	2.498250868	2.14404637	1.82374936	4.43629512	2.746312766	2.582556003	4.403267722	3.770829046	3.701549057	1.021479727	1.599317794	3.502075956	2.929790998	2.989139007	0.855989697	1.176322773	1.063502942	1.021479727	0.739848103	2.275007047	1.996388746	2.680324357	2.735522177	1.207892852	1.321928095	1.304511042	1.871843649	1.659924558	2.298658316	1.695993813	1.769771739
ENSMUSG00000000740	11.98432588	11.94278938	9.424187289	9.180829137	9.790723174	8.864031341	8.19864148	9.071784117	10.18383385	10.57292755	10.11487452	10.06092556	9.854198294	9.920561279	10.0636108	10.39776019	10.38743578	10.4054287	10.15540013	10.15802896	10.3742679	8.439124424	8.487196907	10.11788981	10.20749026	9.496813841	9.521992956	9.440453944	9.523855954	10.27663624	8.879307549	9.576578823	9.642990313
ENSMUSG00000000743	4.192194165	4.136683578	5.853496704	5.790772038	5.122258568	5.574404309	5.411765185	3.635754391	3.901108243	5.244887059	4.57167681	5.865176497	5.896756218	5.146084939	5.469234794	5.586464526	6.586014083	5.794415866	6.50191678	6.422233001	5.872089989	5.60940039	5.560714954	6.548282482	6.435961895	5.955126781	5.966937979	5.883865155	5.971543554	5.915998852	5.805550425	5.821710215	5.508745554
